genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
latin,3,2015,2017,2018,2019,0,1,2,1.0422523823925836,0.9582125463444626,1.383038993794506,grid
latin,3,2015,2017,2018,2019,0,1,3,2.6454686521028123,2.6424038102251046,3.8008988084518616,grid
latin,3,2015,2017,2018,2019,0,2,0,5.385164807131539,4.999999999997183,7.173913043474217,grid
latin,3,2015,2017,2018,2019,1,0,0,5.156886261456065,5.063507996643793,7.296113109863862,grid
latin,3,2015,2017,2018,2019,1,0,1,6.486026621089278,6.049836292435614,8.72945781461975,grid
latin,3,2015,2017,2018,2019,1,0,2,6.797529108120465,6.720846387310743,9.681322940621785,grid
latin,3,2015,2017,2018,2019,1,0,3,7.513412579469713,7.173742648793386,10.34558785715677,grid
latin,3,2015,2017,2018,2019,1,1,0,2.7732015127505223,2.604003796268337,3.737087863578424,grid
latin,3,2015,2017,2018,2019,1,1,1,0.9098796021617739,0.8013847632265083,1.1575918094461848,grid
latin,3,2015,2017,2018,2019,1,1,2,1.2240046309559365,1.1785846500729917,1.699312711591592,grid
latin,3,2015,2017,2018,2019,1,1,3,4.070186322054682,3.992935238257047,5.737357842196203,grid
latin,3,2015,2017,2018,2019,2,0,0,11.860320471741636,10.706199813006378,15.352571366711661,grid
latin,3,2015,2017,2018,2019,2,0,1,14.885691598368547,14.844076784385138,21.371003803379864,grid
latin,3,2015,2017,2018,2019,2,0,2,12.300941420534622,11.647262007701173,16.718559512367957,grid
latin,3,2015,2017,2018,2019,2,0,3,9.312740362141389,8.401809500661024,12.131144673954827,grid
latin,3,2015,2017,2018,2019,2,1,0,11.159254931203062,10.953905858970892,15.739771963100925,grid
latin,3,2015,2017,2018,2019,2,1,1,5.852247922352226,5.636051573716081,8.093531923883546,grid
latin,3,2015,2017,2018,2019,2,1,2,6.398617680451105,6.137995463897973,8.813393339021452,grid
latin,3,2015,2017,2018,2019,2,1,3,6.707415016278141,6.415469313638376,9.211106596258436,grid
latin,3,2015,2017,2018,2019,3,0,0,14.752960840727171,14.702861629010307,21.16886703845436,grid
latin,3,2015,2017,2018,2019,3,0,1,11.506651234538936,10.791749986429863,15.569833185259474,grid
latin,3,2015,2017,2018,2019,3,0,2,9.27263166403243,7.832391923747821,11.321592928719957,grid
latin,3,2015,2017,2018,2019,3,0,3,13.64137937453184,13.479530570888567,19.417700409649925,grid
latin,3,2015,2017,2018,2019,3,1,0,11.105929106378296,10.891805602856724,15.650006955491442,grid
latin,3,2015,2017,2018,2019,3,1,1,7.793846143068103,7.105236127555418,10.190732419811976,grid
latin,3,2015,2017,2018,2019,3,1,2,6.693271014971003,6.397698801061182,9.185435536933914,grid
latin,3,2015,2017,2018,2019,3,1,3,6.6286886444647255,6.34625180572948,9.11195327322751,grid
latin,4,2016,2018,2019,2020,1,1,1,2.2360678958873623,1.9999999087528124,2.7976189190763145,manual
latin,4,2016,2018,2019,2020,0,0,0,1.4142169507862334,1.0000047919340744,1.3888956394309382,grid
latin,4,2016,2018,2019,2020,0,0,1,1.5264261040234428,1.300020585765445,1.815506143571835,grid
latin,4,2016,2018,2019,2020,0,0,2,1.2648655835219536,1.1999850036872175,1.6825205179538636,grid
latin,4,2016,2018,2019,2020,0,0,3,1.5504678031763135,1.4917441405690113,2.093078652778547,grid
latin,4,2016,2018,2019,2020,0,1,0,2.23606797749979,2.0,2.7976190476190474,grid
latin,4,2016,2018,2019,2020,0,1,1,2.236067846426258,1.9999998534553356,2.797618841177159,grid
latin,4,2016,2018,2019,2020,0,1,2,2.236086064598794,2.0000202208468423,2.7976475332912196,grid
latin,4,2016,2018,2019,2020,0,1,3,2.2361611351799433,2.0000892046180496,2.797744119648783,grid
latin,4,2016,2018,2019,2020,0,2,0,2.2360679774847085,1.9999999999855476,2.7976190475987837,grid
latin,4,2016,2018,2019,2020,1,0,0,1.5921609520878355,1.2325749980912946,1.7163688072989365,grid
latin,4,2016,2018,2019,2020,1,0,1,1.7490561648400007,1.524672172339102,2.1308462765917477,grid
latin,4,2016,2018,2019,2020,1,0,2,1.5580676527180919,1.4197169739566675,1.987262889258993,grid
latin,4,2016,2018,2019,2020,1,0,3,1.8187418716547956,1.71521664101342,2.4042762491697642,grid
latin,4,2016,2018,2019,2020,1,1,0,2.23606797749979,2.0,2.7976190476190474,grid
latin,4,2016,2018,2019,2020,1,1,1,2.2360678958873623,1.9999999087528124,2.7976189190763145,grid
latin,4,2016,2018,2019,2020,1,1,2,2.236029004588985,1.9999564272581836,2.7975576653991086,grid
latin,4,2016,2018,2019,2020,1,1,3,2.2362156035345198,2.0001414302918903,2.7978173474142753,grid
latin,4,2016,2018,2019,2020,2,0,0,4.468275299689208,3.997077084591453,5.591175797911005,grid
latin,4,2016,2018,2019,2020,2,0,1,4.46996611826959,3.9983047800155305,5.592878986487702,grid
latin,4,2016,2018,2019,2020,2,0,2,4.419951765316056,3.9617713891387396,5.54218432165295,grid
latin,4,2016,2018,2019,2020,2,0,3,3.8832662613820608,3.5572349178358778,4.980281139373929,grid
latin,4,2016,2018,2019,2020,2,1,0,2.2360642326366285,1.9999958128957545,2.797613149110326,grid
latin,4,2016,2018,2019,2020,2,1,1,2.2360811119617017,2.000014685054744,2.797639734910083,grid
latin,4,2016,2018,2019,2020,2,1,2,2.23606467881297,1.999996312990227,2.7976138536582518,grid
latin,4,2016,2018,2019,2020,2,1,3,2.2361236189625133,2.0000416623729365,2.7976769233193566,grid
latin,4,2016,2018,2019,2020,3,0,0,4.467388318946428,3.9965093092966413,5.590392784341281,grid
latin,4,2016,2018,2019,2020,3,0,1,4.468971604858,3.9976396033904606,5.591959663211093,grid
latin,4,2016,2018,2019,2020,3,0,2,4.275323927639605,3.852883861542665,5.390907437301036,grid
latin,4,2016,2018,2019,2020,3,0,3,4.3713600188382475,3.924701825053866,5.490652004126704,grid
latin,4,2016,2018,2019,2020,3,1,0,2.2360377177265796,1.9999709815321154,2.7975783594199175,grid
latin,4,2016,2018,2019,2020,3,1,1,2.2360364379357818,1.9999697297533032,2.797576603107358,grid
latin,4,2016,2018,2019,2020,3,1,2,2.236018482318942,1.9999621743557654,2.797566456402056,grid
latin,4,2016,2018,2019,2020,3,1,3,2.236047531836919,1.999977139568763,2.7975868433822226,grid
latin,5,2017,2019,2020,2021,1,1,1,1.414213562168566,1.0,1.388888888894628,manual
latin,5,2017,2019,2020,2021,0,0,0,1.9436549289850127,1.6666716782161188,2.3280493879631834,grid
latin,5,2017,2019,2020,2021,0,0,1,2.1783251122962697,1.8500214045730274,2.5833633046012534,grid
latin,5,2017,2019,2020,2021,0,0,2,1.8043228248348067,1.6333415610698125,2.2857258967769365,grid
latin,5,2017,2019,2020,2021,0,0,3,2.0444553232555056,1.8446414250255998,2.5811113279107714,grid
latin,5,2017,2019,2020,2021,0,1,0,1.414213562270951,1.0,1.388888888891755,grid
latin,5,2017,2019,2020,2021,0,1,1,1.4142095506762005,1.0,1.3888890014564326,grid
latin,5,2017,2019,2020,2021,0,1,2,1.4142168975941445,1.0000322906436523,1.388934924811986,grid
latin,5,2017,2019,2020,2021,0,1,3,1.451281704974524,1.230264424051171,1.7178358085232457,grid
latin,5,2017,2019,2020,2021,0,2,0,1.581138830169717,1.5000000000450768,2.1230158730820574,grid
latin,5,2017,2019,2020,2021,1,0,0,2.143972653237245,1.7870588543111623,2.493981726577637,grid
latin,5,2017,2019,2020,2021,1,0,1,2.2805526493694144,1.8768132397577162,2.618217729440968,grid
latin,5,2017,2019,2020,2021,1,0,2,2.047646704482559,1.8110416426191165,2.5323105959974135,grid
latin,5,2017,2019,2020,2021,1,0,3,2.182360399473015,1.908843580716919,2.668056747555924,grid
latin,5,2017,2019,2020,2021,1,1,0,1.414214840077876,1.0000018069449794,1.3888914343867442,grid
latin,5,2017,2019,2020,2021,1,1,1,1.414213562168566,1.0,1.388888888894628,grid
latin,5,2017,2019,2020,2021,1,1,2,1.4142135636885547,1.0000335769580602,1.3889368559572892,grid
latin,5,2017,2019,2020,2021,1,1,3,1.4487631511638581,1.2223604657055844,1.7065463613363518,grid
latin,5,2017,2019,2020,2021,2,0,0,2.913935900804873,2.4974663798788725,3.4884699491115785,grid
latin,5,2017,2019,2020,2021,2,0,1,2.9127799278114104,2.4954932470950624,3.4856697513244583,grid
latin,5,2017,2019,2020,2021,2,0,2,2.0409426094618146,1.9224273218009316,2.6945829103595647,grid
latin,5,2017,2019,2020,2021,2,0,3,2.1356358361806604,1.977124574454443,2.769214878436178,grid
latin,5,2017,2019,2020,2021,2,1,0,1.4142115793694117,1.0000302277593605,1.3889321270647845,grid
latin,5,2017,2019,2020,2021,2,1,1,1.4142135648493066,1.0000435679657969,1.388951128808206,grid
latin,5,2017,2019,2020,2021,2,1,2,1.414213571260574,1.0001043059879606,1.3890378974096018,grid
latin,5,2017,2019,2020,2021,2,1,3,1.414213566976359,1.0000838642495538,1.3890086949700622,grid
latin,5,2017,2019,2020,2021,3,0,0,2.913625339855263,2.4969318742087623,3.4877112940581747,grid
latin,5,2017,2019,2020,2021,3,0,1,2.914865953483649,2.498975749021561,3.4906102584696646,grid
latin,5,2017,2019,2020,2021,3,0,2,2.9135165322507053,2.4967285272892212,3.487422313229345,grid
latin,5,2017,2019,2020,2021,3,0,3,2.914607539346187,2.4985680983708463,3.490032479325488,grid
latin,5,2017,2019,2020,2021,3,1,0,1.4142147576357602,1.0000297446529274,1.3889313477279623,grid
latin,5,2017,2019,2020,2021,3,1,1,1.414213564500504,1.0000447446842742,1.3889528098464519,grid
latin,5,2017,2019,2020,2021,3,1,2,1.4142135661351671,1.000065074839661,1.3889818529240054,grid
latin,5,2017,2019,2020,2021,3,1,3,1.4142135675180207,1.0000864034229124,1.3890123223539532,grid
latin,6,2018,2020,2021,2022,1,1,1,2.6881410826707484,2.3067594578554207,3.2595963149069096,manual
latin,6,2018,2020,2021,2022,0,0,0,2.60341958463648,2.0,2.7155725330723066,grid
latin,6,2018,2020,2021,2022,0,0,1,2.6401018599569275,2.100048680127813,2.857211324554972,grid
latin,6,2018,2020,2021,2022,0,0,2,2.9999701252209223,2.3999940001983973,3.266402540500098,grid
latin,6,2018,2020,2021,2022,0,0,3,3.0344600021173087,2.205040125021661,2.9844324059762273,grid
latin,6,2018,2020,2021,2022,0,1,0,2.0,2.0,2.779922779921149,grid
