genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
electronic,2,2011,2013,2014,2015,2,1,0,8.166340186856695,8.137235810443237,10.91675038038937,grid
electronic,2,2011,2013,2014,2015,2,1,1,7.921811248770314,7.910571233441459,10.61489428113446,grid
electronic,2,2011,2013,2014,2015,2,1,2,8.14243002963928,8.104790368140115,10.87235815046847,grid
electronic,2,2011,2013,2014,2015,2,1,3,7.938777201011932,7.923354625953607,10.631398499509572,grid
electronic,2,2011,2013,2014,2015,3,0,0,8.621574319574966,8.399076176213285,11.29196745999691,grid
electronic,2,2011,2013,2014,2015,3,0,1,7.095236645843238,6.990114336910231,9.394088919362037,grid
electronic,2,2011,2013,2014,2015,3,0,2,4.35103401342812,3.4049932743627096,4.546263176419977,grid
electronic,2,2011,2013,2014,2015,3,0,3,6.282403903888025,6.02251086028398,8.068160663057999,grid
electronic,2,2011,2013,2014,2015,3,1,0,8.1563074228408,8.12731355938903,10.90344690775353,grid
electronic,2,2011,2013,2014,2015,3,1,1,8.246660358698584,8.221743034647695,11.030622771436757,grid
electronic,2,2011,2013,2014,2015,3,1,2,8.231614553322434,8.201753520492517,11.003250111283979,grid
electronic,2,2011,2013,2014,2015,3,1,3,8.21245103736009,8.183931960548463,10.979477857520592,grid
electronic,3,2012,2014,2015,2016,1,1,1,3.1622540702280353,3.0000186558850714,4.001425283578399,manual
electronic,3,2012,2014,2015,2016,0,0,0,2.6352354893617966,2.1666716604949414,2.831409448356758,grid
electronic,3,2012,2014,2015,2016,0,0,1,3.0207987853746148,2.750050873889805,3.6109840941264,grid
electronic,3,2012,2014,2015,2016,0,0,2,3.2065655515613347,3.0723071913982594,4.046717702727416,grid
electronic,3,2012,2014,2015,2016,0,0,3,3.2548310417540565,3.200998829286121,4.225888635345013,grid
electronic,3,2012,2014,2015,2016,0,1,0,1.5811388300836413,1.5,1.9743769743770199,grid
electronic,3,2012,2014,2015,2016,0,1,1,2.635397255216335,2.166868406895489,2.831670142516838,grid
electronic,3,2012,2014,2015,2016,0,1,2,3.1483882818439146,2.9370992948473003,3.861883156371522,grid
electronic,3,2012,2014,2015,2016,0,1,3,3.2376906784207,3.163117196454607,4.173025827696879,grid
electronic,3,2012,2014,2015,2016,0,2,0,7.071067811865423,6.99999999999995,9.248859248859183,grid
electronic,3,2012,2014,2015,2016,1,0,0,3.1623126884442874,3.000027704991389,4.001441439239403,grid
electronic,3,2012,2014,2015,2016,1,0,1,3.162265714536057,2.9999937327865354,4.001395197692914,grid
electronic,3,2012,2014,2015,2016,1,0,2,3.1622976909751253,3.000005330810751,4.001412311348201,grid
electronic,3,2012,2014,2015,2016,1,0,3,3.1622429719259206,3.000000139131828,4.001401286932023,grid
electronic,3,2012,2014,2015,2016,1,1,0,3.1622719240000587,2.999999999967102,4.001403523840062,grid
electronic,3,2012,2014,2015,2016,1,1,1,3.1622540702280353,3.0000186558850714,4.001425283578399,grid
electronic,3,2012,2014,2015,2016,1,1,2,3.1622506029989115,3.0000427490843506,4.001455015908215,grid
electronic,3,2012,2014,2015,2016,1,1,3,3.1622681745996064,3.000037093018328,4.001449431280489,grid
electronic,3,2012,2014,2015,2016,2,0,0,3.162485599674648,3.0002228934125057,4.0016990482809085,grid
electronic,3,2012,2014,2015,2016,2,0,1,3.1622579888382254,3.000032437559021,4.00144278234103,grid
electronic,3,2012,2014,2015,2016,2,0,2,3.162223813732443,2.999990236432957,4.001387352717815,grid
electronic,3,2012,2014,2015,2016,2,0,3,3.162250750130093,3.0001198542936294,4.001551103031507,grid
electronic,3,2012,2014,2015,2016,2,1,0,3.1622770976246777,3.000056322456075,4.0014741348149085,grid
electronic,3,2012,2014,2015,2016,2,1,1,3.1622467430782235,2.999999974518907,4.0014013957838825,grid
electronic,3,2012,2014,2015,2016,2,1,2,3.1616941696182215,3.0004731736521038,4.00194488695172,grid
electronic,3,2012,2014,2015,2016,2,1,3,3.1622641603767088,3.0000289906164355,4.001439001150017,grid
electronic,3,2012,2014,2015,2016,3,0,0,3.162243947919983,2.999964768623677,4.001357294857264,grid
