genre,fold,train_start,train_end,test_start,test_end,p,d,q,rmse,mae,mape,source
pop,8,2015,2017,2018,2019,0,2,0,3.7583240944611904,3.749999999864663,4.984547461189001,grid
pop,8,2015,2017,2018,2019,1,0,0,3.423618086844213,3.4192709224657207,4.5446932508699645,grid
pop,8,2015,2017,2018,2019,1,0,1,3.369839134182091,3.3690020412995807,4.477460138020535,grid
pop,8,2015,2017,2018,2019,1,0,2,3.2991083739971354,3.297270786334309,4.3822896425154845,grid
pop,8,2015,2017,2018,2019,1,0,3,3.28491411844716,3.2848933928819477,4.36540653486365,grid
pop,8,2015,2017,2018,2019,1,1,0,3.758324094593227,3.75,4.984547461368654,grid
pop,8,2015,2017,2018,2019,1,1,1,3.7583240938009976,3.749999999206011,4.984547460313507,grid
pop,8,2015,2017,2018,2019,1,1,2,3.758324584821912,3.7500004913163423,4.984548114287978,grid
pop,8,2015,2017,2018,2019,1,1,3,3.7583229747576556,3.749998852351588,4.984545937914939,grid
pop,8,2015,2017,2018,2019,2,0,0,3.8232387983213387,3.749178411140754,4.979045585700279,grid
pop,8,2015,2017,2018,2019,2,0,1,3.8233200787155455,3.749220674613426,4.979100852618426,grid
pop,8,2015,2017,2018,2019,2,0,2,2.9745126690082007,2.9743918681611916,3.9528422059255552,grid
pop,8,2015,2017,2018,2019,2,0,3,2.951629478635008,2.9511915388771754,3.9221169840357826,grid
pop,8,2015,2017,2018,2019,2,1,0,3.7583221223426135,3.749998023368171,4.984544834586617,grid
pop,8,2015,2017,2018,2019,2,1,1,3.7583228438425103,3.7499987464713485,4.984545795531565,grid
pop,8,2015,2017,2018,2019,2,1,2,3.758324085341974,3.7499999907159847,4.984547449031765,grid
pop,8,2015,2017,2018,2019,2,1,3,3.758322690862811,3.7499984933086097,4.984545465711091,grid
pop,8,2015,2017,2018,2019,3,0,0,3.8234073458451,3.74926794450149,4.979162748596677,grid
pop,8,2015,2017,2018,2019,3,0,1,3.8239760643013025,3.7497526714640586,4.979804807587813,grid
pop,8,2015,2017,2018,2019,3,0,2,3.8234055832148894,3.7492687349287195,4.979163856181764,grid
pop,8,2015,2017,2018,2019,3,0,3,3.8238498321214145,3.749636033662931,4.979650072501361,grid
pop,8,2015,2017,2018,2019,3,1,0,3.758319026724825,3.7499948054778827,4.984540565915665,grid
pop,8,2015,2017,2018,2019,3,1,1,3.7583246680972486,3.750000587946033,4.984548241828792,grid
pop,8,2015,2017,2018,2019,3,1,2,3.7583249269446037,3.750000894404643,4.984548645972234,grid
pop,8,2015,2017,2018,2019,3,1,3,3.758324085866107,3.7499999912534747,4.984547449745238,grid
pop,9,2016,2018,2019,2020,0,0,0,1.550086648092698,1.25,1.6485536948048143,grid
pop,9,2016,2018,2019,2020,0,0,1,2.47893506436643,1.8500104421074397,2.4461000491199205,grid
pop,9,2016,2018,2019,2020,0,0,2,0.8448984197230925,0.7833089070999151,1.0275903772720743,grid
pop,9,2016,2018,2019,2020,0,0,3,1.8038372913820615,1.6283260524281857,2.138634597109526,grid
pop,9,2016,2018,2019,2020,0,1,0,2.1505813167995114,1.7500000000477485,2.254202750953722,grid
pop,9,2016,2018,2019,2020,0,1,1,2.1505025612634814,1.7499032161810533,2.254076614737576,grid
pop,9,2016,2018,2019,2020,0,1,2,0.8088788672153178,0.7636891515810902,0.9896403415896208,grid
